,0,1,2,Label
13744,0,0,0,0
6261,0,0,0,0
10514,1,1,1,1
17361,1,1,1,1
186,0,0,0,0
16903,1,1,1,1
19653,0,0,0,0
28154,0,0,0,0
17302,0,0,0,0
16805,0,0,0,0
17991,0,1,1,1
5247,0,0,0,0
29552,0,0,0,0
29530,1,1,1,1
3031,0,0,0,0
27126,1,1,1,1
5056,1,1,1,1
19111,0,0,0,0
15037,1,1,1,1
8240,1,1,1,1
6698,1,1,1,1
7685,1,1,1,1
19405,1,1,1,1
29548,1,1,1,1
1765,0,0,0,0
33218,0,0,0,0
26393,0,0,0,0
21049,1,1,1,1
3455,1,1,1,1
20157,1,1,1,1
17357,0,0,0,0
9144,1,0,1,1
7804,1,1,1,1
32124,0,0,1,0
32204,0,0,0,0
316,1,1,1,1
13025,1,1,1,1
24869,0,0,0,0
14194,0,0,0,0
15152,0,0,0,0
32071,0,0,0,0
8220,1,1,1,1
7162,1,1,1,1
14884,0,1,1,0
21429,0,0,0,0
6647,1,1,1,1
13398,1,1,1,1
2831,0,0,0,0
20283,1,1,1,1
10058,1,1,1,1
19834,1,1,1,1
29149,0,0,0,0
30857,0,0,0,0
153,1,1,1,0
8313,0,0,0,0
19545,0,0,0,0
24541,1,1,1,1
142,1,1,1,1
20723,1,1,1,1
4690,0,0,0,0
28217,0,0,0,0
30888,1,1,1,1
13664,0,0,0,0
22922,1,1,1,1
17395,0,0,0,0
12245,1,1,1,1
8794,1,1,1,1
13181,0,1,0,0
25166,0,0,0,0
778,0,0,0,0
2771,1,1,1,1
12436,0,0,0,0
33578,1,1,1,1
5105,1,1,1,1
7055,1,1,1,1
1935,0,0,0,0
23347,0,0,0,0
8871,0,0,0,0
14216,0,0,0,0
24053,1,1,1,1
11406,1,1,1,1
3136,0,1,0,0
32396,1,1,1,1
6465,0,1,1,0
11723,0,0,0,0
33257,1,0,0,0
18030,0,0,0,0
9788,0,1,0,0
12088,0,0,0,0
16812,0,0,0,0
8861,0,0,0,0
25584,1,1,1,1
14060,1,1,1,1
13045,1,0,0,0
9506,0,1,1,0
18939,1,1,1,1
7656,1,1,1,1
30221,0,0,0,0
16456,0,0,0,0
16317,1,1,1,1
2547,1,1,1,1
12485,1,1,1,1
14454,1,1,1,1
6075,0,0,0,0
11480,1,1,1,1
11037,0,0,1,0
2245,0,0,0,0
17894,0,0,0,0
22020,0,0,0,0
14704,0,0,1,0
10479,0,0,0,0
6007,0,0,0,0
4786,0,0,0,0
4336,1,1,1,1
25002,1,1,0,1
16316,0,0,0,0
11235,1,1,1,1
9679,1,0,1,1
11133,0,0,0,0
5030,0,0,0,0
3753,1,1,1,1
32359,1,1,1,0
1474,0,0,0,0
18364,1,0,0,1
31511,1,0,0,1
19186,0,0,0,0
5577,0,0,0,0
4409,1,0,1,1
30915,0,0,0,0
26881,1,1,1,0
20410,0,0,0,0
10586,1,1,1,1
25429,0,0,1,0
12982,1,1,1,1
15043,1,1,1,0
7789,1,1,1,1
30590,1,1,1,1
2394,1,1,1,1
19167,0,0,0,0
25548,0,0,0,0
20728,1,0,1,1
28566,0,0,0,0
2041,0,0,0,0
28996,0,1,1,0
2010,0,0,0,0
20998,0,0,0,0
7443,1,0,0,1
7679,1,1,1,1
3708,1,1,1,1
13374,1,1,1,1
26931,1,1,1,1
23068,1,1,1,1
28096,1,1,1,1
30501,0,0,0,0
9520,1,0,1,0
12374,0,0,1,1
6010,0,1,1,1
16825,0,0,0,0
16514,0,0,0,0
18429,1,1,1,1
4001,0,0,0,0
16407,0,0,0,0
28236,1,1,1,1
28376,1,1,1,1
31842,1,1,1,1
1312,0,0,0,0
7502,0,0,0,0
28882,0,0,0,0
564,1,1,1,1
27694,0,0,0,0
30864,0,1,1,0
29183,1,1,1,1
27584,0,0,0,0
26744,1,1,1,1
28479,0,0,0,0
7433,1,1,1,1
33575,1,1,1,1
31863,0,0,0,0
30382,0,0,0,0
23869,1,1,1,1
31513,1,1,1,1
16343,0,0,0,0
8589,1,1,1,1
18847,0,0,0,0
20482,0,0,0,0
24020,0,0,0,0
3846,0,0,0,0
31616,0,0,0,0
10051,1,1,1,1
27460,1,0,1,1
4622,1,1,1,1
26182,1,1,1,1
22347,1,1,1,1
10945,0,0,0,0
16855,0,0,0,0
3194,0,0,0,0
16232,1,1,1,1
12081,1,1,1,1
25654,0,1,1,0
21466,1,1,1,1
24214,1,1,1,1
22440,1,1,1,1
934,0,1,1,0
33379,0,0,0,0
980,1,1,0,1
7358,1,1,1,0
26188,1,1,1,1
20996,0,0,0,0
33557,1,1,1,1
30655,1,1,1,0
12196,1,1,1,1
21193,1,1,1,1
2737,1,1,1,1
7788,0,0,0,0
20881,0,0,0,0
1076,1,1,1,1
13705,1,1,1,1
29487,0,0,0,0
16821,0,0,0,0
4812,0,1,1,0
18707,0,0,0,0
14878,1,1,1,1
33381,0,1,0,0
12602,0,0,0,0
29511,0,0,0,0
137,1,1,1,1
6228,0,0,0,0
15464,0,0,0,0
5701,0,0,0,0
27162,0,1,1,0
28313,0,0,0,0
32586,0,0,0,0
3865,0,0,0,0
33642,1,1,1,1
16828,1,1,1,1
29296,0,0,1,0
7935,1,1,1,1
3582,1,0,1,0
22302,0,0,0,0
3320,1,1,1,1
18776,0,0,1,0
21827,1,1,1,1
565,0,0,0,0
24732,1,0,1,1
5886,0,1,1,0
31625,1,1,1,1
7565,0,0,0,0
14543,0,1,1,0
10754,1,1,1,1
13903,1,0,1,1
4815,1,0,1,1
15507,1,1,1,1
13280,0,0,1,0
26940,0,1,1,1
21896,1,1,1,1
1176,1,1,1,1
15029,1,1,1,1
22650,0,1,1,0
14959,1,1,1,1
251,0,0,0,0
24422,0,1,1,0
11753,0,0,0,0
19963,0,1,0,0
25598,1,1,1,1
33144,1,1,1,1
2985,1,1,1,1
31228,0,0,1,0
4052,0,0,0,0
29747,0,0,0,0
32635,1,1,1,1
11361,0,0,0,0
14279,1,1,1,1
23430,1,1,1,1
5299,0,1,0,0
8977,0,0,0,0
19492,0,0,0,0
5989,1,1,1,1
14717,0,0,0,0
19094,1,1,1,1
11873,0,1,0,0
16138,0,0,0,0
4804,1,0,1,1
27018,1,0,1,1
13543,1,1,1,1
21280,0,0,0,0
2090,1,1,1,1
22102,0,0,0,0
25213,1,1,1,1
26494,0,0,0,0
30385,1,1,1,1
13100,0,0,0,0
29078,0,0,0,0
13097,1,1,1,1
17692,0,0,0,0
18723,1,1,1,1
5822,0,0,0,0
12252,1,1,0,1
20489,1,1,1,1
5950,0,0,0,0
17811,1,1,1,1
15905,0,0,0,0
460,0,0,0,0
25866,0,0,0,0
29940,0,0,0,0
26080,0,0,0,0
33413,1,1,1,1
18223,0,0,0,0
17192,0,0,0,0
30093,0,0,0,0
31124,0,0,0,0
5088,1,1,1,1
12339,1,1,1,0
3481,1,1,1,1
3907,1,1,1,1
13140,1,1,1,1
32855,1,0,1,1
12742,0,0,0,0
27586,1,1,1,1
17086,0,0,0,0
10982,1,1,1,1
18767,0,0,0,0
10780,1,1,1,1
3692,1,1,1,1
7877,0,0,1,0
28752,0,0,0,0
25622,1,1,1,1
25228,0,0,0,0
9426,0,0,0,0
28899,1,1,1,1
30805,0,0,0,0
27770,1,1,1,0
31850,1,1,1,1
19282,1,1,1,1
30387,1,1,1,1
25430,0,0,0,0
3744,1,1,1,1
27445,1,1,1,1
4511,1,0,0,1
12461,1,1,1,1
28744,1,1,1,1
24565,0,0,0,0
20623,0,0,0,0
33079,0,0,0,0
15433,0,0,0,0
27046,0,0,0,0
18328,1,1,1,1
4454,1,1,1,1
2251,0,0,0,0
22377,0,0,0,0
754,0,0,0,0
28447,1,1,1,1
26056,0,0,0,0
14993,1,1,1,1
24376,0,1,1,0
26664,0,0,0,0
32446,0,0,1,0
2695,0,0,1,0
8256,1,1,1,1
30290,0,0,0,0
17464,1,1,1,1
9797,1,0,1,1
11189,0,1,1,0
4924,0,0,0,0
9996,1,1,1,1
26983,0,0,0,0
33588,1,0,0,1
22159,1,1,1,1
5188,0,1,0,0
5970,0,1,0,0
18034,1,1,1,1
8783,0,0,0,0
16026,1,1,1,1
15920,0,0,0,0
25079,0,0,0,0
29343,1,0,1,1
14073,1,1,1,1
30374,1,1,1,1
17436,1,1,1,1
23645,1,1,1,1
18093,1,1,1,1
14541,1,0,1,1
17908,0,0,0,0
12695,1,1,1,1
29655,1,1,1,1
16336,0,1,1,0
18720,0,1,1,0
27284,0,0,0,0
4495,1,1,1,1
6637,1,1,1,1
33297,0,0,0,0
25301,0,0,0,0
15973,1,1,1,1
15703,1,1,1,1
6106,0,0,0,0
14257,0,0,0,0
26641,1,1,1,1
1547,1,1,1,1
18016,0,0,0,0
13989,0,1,1,0
16531,0,0,0,0
1015,0,0,0,0
14610,1,0,1,1
4527,0,0,0,0
18803,0,0,0,0
24746,0,0,0,0
25220,1,1,1,1
21681,1,1,1,1
20375,1,1,1,1
25820,1,1,1,0
27114,1,0,1,1
15269,1,1,1,1
4618,0,0,0,0
21291,0,0,0,0
8508,1,1,1,1
23129,0,0,0,0
12001,0,0,0,0
26041,1,1,1,1
32276,0,0,0,0
24744,1,1,1,1
21389,1,0,1,1
11375,1,1,1,1
10907,1,1,1,1
3704,1,0,0,1
6703,1,1,1,1
14580,1,1,1,1
7304,1,1,1,1
1073,0,1,1,1
3228,1,1,1,1
33046,0,0,0,0
33737,0,0,0,0
4560,0,0,0,0
18003,0,0,0,0
3985,1,1,1,1
6268,0,0,0,0
10629,0,0,0,0
17897,1,1,1,1
9420,1,1,1,1
16142,1,1,1,1
15951,0,0,0,0
1041,1,1,1,1
32245,1,1,1,1
22013,0,0,0,0
11908,0,0,0,0
12939,0,0,0,0
12701,0,0,0,0
32619,1,1,1,1
9285,0,0,0,0
29133,1,1,1,1
20284,0,1,1,1
15766,1,1,1,1
1771,1,0,1,1
32415,0,0,0,0
17024,1,1,1,1
603,0,0,0,0
19510,1,1,1,1
19733,0,0,0,0
25896,0,0,0,0
29959,1,1,1,1
18881,0,0,0,0
28568,0,0,0,0
20818,1,1,1,1
23467,0,0,1,0
12054,0,0,0,0
13987,1,1,1,1
18386,1,1,1,1
9558,1,1,1,1
8074,1,1,1,1
9314,1,1,1,1
14750,0,0,0,0
11251,0,0,0,0
17102,1,1,1,1
29726,1,1,1,1
16603,1,1,0,0
18773,0,0,0,0
6731,1,1,1,1
10556,1,1,1,1
701,1,1,1,1
6386,1,1,1,1
4623,1,1,1,1
15126,0,0,0,0
7129,1,1,1,1
26600,1,1,1,1
16517,1,1,1,1
1389,1,1,1,1
5757,1,1,1,1
18819,0,0,0,0
27195,1,1,1,1
16696,1,1,1,1
2443,1,1,1,1
29229,1,1,1,1
5376,1,0,1,1
31756,1,1,1,1
27568,1,1,1,1
13006,1,1,1,1
17410,1,0,0,1
12571,1,1,1,1
7141,1,1,1,1
16694,1,1,1,1
26638,0,0,0,0
13932,1,1,1,1
16652,0,0,0,0
25021,0,0,0,0
17273,1,1,1,1
25165,0,0,0,0
14514,0,1,1,0
5516,1,0,1,0
7435,0,0,0,0
14284,1,1,1,1
1360,1,1,1,1
26667,0,0,0,0
31617,1,1,1,1
15439,0,0,0,0
26367,1,1,1,1
1077,0,0,0,0
1441,1,1,1,1
18153,0,0,0,1
5494,1,1,1,1
21605,0,0,0,0
9223,1,1,1,1
13768,0,0,0,0
7616,0,0,0,0
8063,1,1,1,1
1836,1,1,1,1
21028,1,0,1,1
22546,0,0,0,0
1777,0,0,0,0
29032,0,0,0,0
22208,1,1,1,1
32074,0,0,0,0
22512,0,0,0,0
17961,1,1,1,1
8581,1,1,1,1
33465,1,1,1,1
21723,0,0,0,0
5598,1,1,1,1
29874,1,1,1,1
25424,0,0,0,0
30109,1,1,1,1
28734,1,1,1,1
24625,1,1,1,1
3548,0,0,0,0
31844,0,0,1,0
5013,1,1,1,1
8909,0,0,0,0
4049,1,1,1,1
28509,1,1,1,1
7306,0,0,0,0
18218,1,1,1,1
2927,1,1,1,1
13619,1,1,1,1
2102,1,1,1,1
616,1,1,1,1
18582,0,0,0,0
12756,0,0,0,0
12333,0,1,0,1
31342,1,1,1,1
4422,0,0,0,0
20629,0,0,0,0
25271,1,0,0,1
6932,0,0,0,0
3050,0,0,0,0
7769,1,1,1,1
2455,1,1,1,1
7384,0,1,1,0
21595,0,0,0,0
22418,1,1,1,1
18021,1,1,1,1
5602,1,1,1,1
19943,1,1,1,1
5038,0,0,0,0
31021,0,0,0,1
31309,0,0,0,0
14851,1,1,1,1
33471,1,0,0,1
8768,1,1,1,0
10539,1,1,1,1
19356,1,1,1,1
20248,0,0,0,0
21278,0,0,0,0
8756,1,1,1,1
9955,1,1,1,1
27904,1,1,1,1
33363,1,1,1,1
17592,0,0,0,0
30067,0,0,0,0
12797,0,0,0,0
13900,0,0,0,0
8747,1,1,1,1
10294,1,1,1,1
15022,1,1,1,1
5570,1,1,1,1
21300,1,1,1,1
27406,1,1,1,1
32231,0,0,0,0
25540,0,0,0,0
9003,1,0,1,1
33264,0,0,0,0
32242,0,0,1,0
31247,1,0,1,1
6130,1,0,1,1
22040,1,1,1,1
20820,1,1,1,1
3833,1,1,1,0
2890,1,1,1,1
4550,0,1,1,0
25951,1,1,1,1
18982,0,0,0,0
5717,1,1,1,1
31556,0,0,0,0
21372,1,0,1,1
18901,0,0,0,0
2965,1,1,1,1
5460,1,1,1,1
1267,0,0,0,0
28350,1,1,1,1
25857,0,0,0,0
2344,1,1,1,1
32747,0,0,0,0
23807,1,1,1,1
32320,1,1,1,1
22276,1,1,1,1
10660,1,0,0,0
19919,0,0,0,0
11760,0,0,0,0
20445,0,0,0,0
30675,0,0,1,0
13773,1,1,1,1
5172,0,0,0,0
29313,0,0,0,0
15358,0,1,1,0
29386,1,0,1,1
33620,1,1,1,1
11508,0,1,0,1
11541,1,1,1,1
20101,1,1,1,1
13276,1,1,1,1
3552,0,0,0,0
21138,1,1,1,1
7206,0,1,0,0
29823,1,0,1,1
21882,1,1,1,1
14879,1,1,1,1
31465,0,0,0,0
23216,0,1,0,0
3511,0,1,0,0
2728,0,0,0,0
15100,0,0,0,0
9719,1,1,1,1
12077,0,0,0,0
21700,0,0,0,0
21758,1,1,1,1
27528,0,0,0,0
32037,0,0,0,0
14753,0,0,0,0
17604,0,0,0,0
32282,1,1,1,1
32540,1,1,1,1
26387,0,0,0,0
27981,0,0,0,0
28810,1,1,1,1
6602,0,1,1,0
14758,1,1,1,1
20522,0,0,0,0
5589,1,1,1,1
26436,1,1,1,1
28710,0,0,0,0
20173,1,1,1,1
20977,0,0,1,0
20360,1,0,1,1
3143,1,1,1,1
2576,1,1,1,1
28019,0,0,1,0
1491,0,0,0,0
23660,0,0,0,0
21768,1,1,1,1
4621,1,1,1,1
31549,0,0,0,0
6365,1,1,1,1
31628,0,0,0,0
23512,1,0,1,1
14019,0,0,0,0
2680,1,1,1,1
20683,0,1,1,0
12011,0,0,0,0
20605,1,1,1,1
16838,1,1,1,0
21580,1,1,1,1
6406,0,0,0,0
6810,1,0,1,1
4134,1,1,1,1
11849,1,1,1,1
5610,1,1,1,1
6964,1,1,1,1
23481,0,0,0,0
19078,1,1,1,1
16381,0,0,0,0
10791,0,0,0,0
9393,0,0,0,0
15535,1,1,1,1
20686,0,0,0,0
31029,1,1,1,1
5770,0,0,0,0
20982,1,1,1,1
9,1,1,1,1
9922,1,0,0,0
935,0,0,0,0
15239,1,1,1,1
8037,0,0,0,0
11596,1,1,1,1
11259,0,1,1,0
23284,0,0,0,0
16428,1,1,1,1
5751,0,1,0,0
27794,1,1,1,1
25565,1,1,1,1
11261,1,0,1,1
32029,1,1,1,1
18018,1,1,1,1
832,0,0,0,0
18229,1,1,1,1
23006,0,0,0,0
15751,0,0,0,0
3748,0,0,0,0
25391,1,0,1,0
4320,0,0,0,0
15233,0,0,1,0
22124,0,0,0,0
27596,0,0,0,0
7464,0,1,0,0
12934,1,1,0,1
26221,0,0,1,0
16799,0,0,0,0
14965,0,0,0,0
27492,0,0,0,0
16556,0,1,1,0
30696,0,0,0,0
6751,0,1,1,0
29125,1,1,1,1
4232,1,1,1,1
7692,0,0,0,0
10948,1,1,1,1
24316,1,1,1,1
28018,1,1,1,1
19393,0,0,0,0
17521,0,1,0,0
30282,0,0,0,0
1613,0,0,0,0
24360,1,1,1,1
32079,1,1,1,1
24846,0,0,0,0
18001,1,1,1,0
18615,1,1,1,1
26086,1,0,1,1
16057,0,0,0,0
1166,1,1,1,0
26031,0,0,1,0
24103,0,0,0,0
17286,0,0,0,0
18578,0,0,0,0
22055,1,1,1,1
32212,1,1,1,1
20102,1,1,1,1
7181,1,0,1,1
8029,0,0,0,0
28590,1,1,1,1
11014,1,1,1,1
10840,1,1,1,1
8362,1,1,1,1
32553,0,0,0,0
29354,0,0,0,0
21663,1,1,1,1
20968,0,0,0,0
5409,0,0,0,0
9709,1,1,1,1
31950,1,1,1,1
33443,1,0,1,0
19677,1,1,1,0
26061,1,1,1,0
22851,0,0,0,0
13429,1,1,1,1
22751,1,1,1,1
22432,1,1,1,1
8413,0,0,0,0
4213,0,0,0,0
21780,0,0,0,0
32741,0,0,0,0
6094,0,1,0,0
23346,0,0,0,0
21544,1,1,1,1
9134,1,1,1,1
26492,0,0,0,0
14497,0,1,1,0
31483,0,0,0,0
29445,1,1,1,1
14032,1,1,1,1
11938,0,0,0,0
28630,1,0,1,1
13062,1,1,1,1
8059,1,1,1,1
27054,1,1,1,1
17415,0,0,0,0
1109,0,0,0,0
19649,1,1,1,1
14169,0,0,0,0
18485,1,1,1,1
22860,1,1,1,1
2808,0,0,0,0
6989,0,0,0,0
1548,1,1,1,1
7118,0,0,0,0
23821,1,1,1,1
19732,1,1,1,1
5874,1,0,1,0
23752,1,1,1,1
20444,0,0,0,0
6299,1,0,0,1
16869,0,0,0,0
31006,0,0,0,0
239,1,1,1,1
25279,1,1,1,1
17558,1,1,1,1
24226,1,1,1,1
24572,1,0,1,0
28041,0,0,0,0
29568,1,1,1,1
24616,1,1,1,1
17867,1,1,1,1
10084,1,1,1,1
30189,0,0,0,0
7749,0,0,1,0
9403,0,0,0,1
18144,1,1,1,1
26301,0,1,1,0
16551,1,1,1,1
8149,1,0,0,1
29139,1,1,1,1
18450,1,1,1,1
28732,1,1,1,1
21158,0,0,0,0
3015,1,1,1,0
29463,0,0,0,0
21430,0,0,0,0
23042,1,1,1,1
19692,1,1,1,1
26929,1,1,1,1
30119,0,1,1,0
21287,1,1,1,1
25111,0,0,0,0
6042,0,0,0,0
23083,0,0,0,0
29983,0,0,0,0
5293,0,0,0,0
949,0,0,0,0
8998,0,0,0,0
2088,1,1,1,1
1700,1,1,1,1
22056,0,0,1,0
29645,1,1,1,0
17121,1,1,1,1
29841,0,0,0,0
13695,1,1,1,1
26595,1,1,1,1
3222,1,1,1,1
33554,1,1,1,1
29858,0,1,1,0
7833,1,1,1,1
26211,1,1,1,1
12025,1,1,1,1
1086,1,1,1,1
31428,0,0,0,0
26753,1,1,1,1
5161,1,0,1,1
20979,0,1,1,0
22471,0,0,0,0
16487,1,1,1,1
23525,1,0,1,1
17855,1,0,0,1
10240,0,0,0,0
2693,1,1,1,1
10066,1,1,1,1
24899,1,1,1,1
16665,0,0,0,0
17391,0,0,0,0
26695,0,0,0,0
7461,0,1,1,0
17927,1,1,1,1
15466,1,1,1,1
4685,1,1,1,1
16168,1,1,1,1
364,0,1,1,0
10579,1,1,1,1
5410,1,1,1,1
24247,1,1,1,1
8708,0,0,0,0
32622,0,0,0,0
27855,0,1,0,0
28501,1,1,1,1
4769,1,1,1,1
1345,1,1,1,1
26181,1,1,1,1
2172,1,1,1,1
29550,1,1,1,1
32807,1,1,0,1
23082,1,1,1,1
15594,1,1,1,1
1254,1,1,1,1
9433,0,0,0,0
7171,0,0,0,0
27466,1,1,1,1
13121,0,0,1,0
29893,0,0,0,0
6005,0,0,0,0
18898,0,0,1,0
29786,0,0,0,0
13580,0,0,1,0
17751,0,0,1,0
22229,1,1,1,1
15178,0,0,0,0
32306,1,1,1,1
27913,1,1,1,1
6923,1,1,1,0
16467,1,1,1,1
16806,1,0,1,1
24055,1,1,1,1
21013,1,1,1,1
3556,0,0,0,0
4919,1,1,1,1
13691,1,1,1,1
19599,0,0,0,0
8064,0,0,0,0
2052,0,0,0,0
29590,0,0,0,0
32722,1,0,1,1
24470,1,1,1,1
7916,0,0,0,0
8488,0,0,0,0
2495,1,1,1,1
24551,0,0,0,0
14049,0,0,0,0
18313,1,1,1,1
4162,1,1,1,1
29329,1,1,1,1
23931,0,0,0,0
1572,0,0,0,0
12860,0,0,0,0
32295,1,1,1,1
673,1,1,1,1
14449,0,0,0,0
20454,0,1,0,0
9221,1,1,1,1
17559,1,1,1,1
32933,1,0,0,1
27292,0,0,0,0
3273,1,1,1,1
26944,0,0,0,0
5120,0,0,0,0
30622,0,0,0,0
8849,1,1,1,1
33505,1,1,1,1
6456,0,1,1,0
28739,1,0,0,0
956,0,0,0,0
23960,0,1,1,0
21556,0,1,1,0
9626,0,0,0,0
5764,0,0,0,0
22339,0,0,0,0
30557,1,1,1,1
6967,1,1,1,1
31003,1,1,1,1
14262,0,0,0,0
11695,1,1,1,1
32239,0,0,0,0
19046,1,1,1,1
26057,0,0,0,0
11887,1,0,1,1
10713,1,1,1,1
27593,0,0,0,0
30455,0,0,0,0
29428,1,1,1,1
15606,0,0,0,0
20636,0,0,0,0
11206,0,0,0,0
29636,0,0,0,0
24479,1,1,1,0
26309,0,0,0,1
33295,1,1,1,1
1707,1,0,1,1
18014,1,1,1,1
31565,0,0,0,0
5775,0,0,0,0
28215,1,0,1,1
30679,1,1,1,0
328,1,1,1,1
25597,1,1,1,1
31252,1,1,1,1
16013,1,1,1,1
2852,1,1,1,1
13079,1,1,1,1
4624,0,0,0,0
26690,0,0,0,0
28527,1,0,0,1
4551,1,1,1,1
27040,1,1,1,1
5909,1,1,1,0
15044,1,1,1,1
25531,1,1,1,1
33385,1,1,1,1
33712,1,1,1,1
26837,0,0,0,0
2076,0,0,0,0
7449,0,0,0,0
12211,0,1,1,0
25725,1,1,1,1
24065,1,1,1,1
25041,0,0,0,0
5279,0,1,1,0
7255,0,0,0,0
29026,1,1,1,1
30,1,1,1,1
10381,1,1,1,1
32550,0,0,0,0
21412,1,1,1,1
16936,1,1,1,1
15663,0,0,0,0
31602,1,1,1,1
9711,1,1,1,1
663,1,1,1,1
3533,1,1,1,1
20409,0,0,0,0
18584,1,1,1,1
11354,1,1,1,1
23487,1,1,1,1
10512,1,1,1,1
18689,1,1,1,1
20739,0,0,0,1
26757,0,0,0,0
13317,1,1,1,1
27226,1,1,1,1
29279,0,0,0,0
24115,1,1,1,0
24991,0,0,0,0
32299,1,1,1,1
5129,0,0,0,0
8485,1,1,1,1
12886,0,0,0,0
2082,1,1,1,1
21692,1,0,1,1
19030,1,1,1,1
30272,0,0,0,0
7015,0,0,0,0
22680,0,0,0,0
11703,1,1,1,1
4210,0,0,0,0
7665,1,1,1,1
13101,1,1,1,1
24935,1,1,1,1
25045,1,1,1,1
23114,0,0,0,0
2953,1,1,1,1
3074,0,0,0,0
28549,0,0,0,0
15385,0,0,0,0
29203,1,1,1,1
22190,0,0,0,0
21762,1,1,1,1
16436,0,0,0,0
285,1,1,1,1
33461,1,1,1,1
29465,1,1,1,1
5026,0,0,0,0
10087,0,0,0,0
30027,1,1,1,1
18283,1,1,1,1
4255,0,0,0,0
16932,1,1,1,1
17350,0,1,1,0
598,0,0,0,0
19775,1,1,1,1
19691,1,0,1,1
5356,1,1,1,1
20590,1,1,1,1
8255,0,0,0,0
24683,1,1,1,1
22177,0,0,0,0
24773,0,0,0,0
6587,0,0,0,0
12279,1,1,1,1
6272,1,0,1,1
23441,0,1,1,0
5674,0,0,0,0
17542,1,1,1,1
14017,1,1,1,1
167,0,0,1,0
32838,0,0,0,0
2104,1,1,1,1
26074,0,0,0,0
28416,1,1,1,1
15361,0,0,0,0
12725,0,0,0,0
22832,0,0,0,0
32558,1,1,1,1
24768,0,0,0,0
31797,0,0,0,0
21559,1,1,1,0
17978,1,0,0,0
12261,0,0,0,0
12411,0,0,0,0
24410,0,0,0,0
23397,0,1,1,0
26867,0,0,0,0
6910,1,1,1,0
16019,1,1,1,1
2084,1,1,1,1
5031,1,1,1,0
25004,1,1,1,1
27349,1,1,1,1
11563,0,0,0,0
15508,0,1,1,0
10332,1,1,1,1
27886,0,0,0,0
6652,0,0,0,0
15504,0,0,0,0
8564,0,0,0,0
5083,1,1,1,1
14668,1,1,1,1
10454,0,0,0,0
29379,1,1,1,1
26429,0,0,0,0
26709,1,1,1,1
17628,0,0,0,0
4153,1,0,1,1
9775,0,0,0,0
22903,1,1,1,1
33200,1,1,1,1
20457,1,1,1,1
7178,0,0,0,0
27668,1,1,1,1
28331,1,1,1,1
17774,0,0,0,0
31873,1,1,1,0
12127,0,0,0,0
19737,1,0,1,1
16000,1,1,1,1
25679,0,0,0,0
6679,1,1,1,1
16902,1,1,1,1
21955,1,1,0,0
2081,1,1,1,1
10727,1,1,1,1
8888,0,0,0,0
19828,1,1,1,1
29891,0,0,0,0
691,0,1,0,1
12259,0,0,0,0
8480,1,0,1,1
554,1,1,1,1
15072,1,1,1,1
21596,0,1,1,0
24780,0,0,0,0
28075,1,1,1,1
12237,0,0,0,0
32220,1,1,1,1
33711,0,0,0,0
3828,1,1,1,1
3752,1,1,1,0
5217,1,1,1,1
25700,1,1,1,1
9806,0,0,0,0
25495,1,1,1,1
17488,1,1,1,1
24988,0,0,0,0
19571,0,0,0,0
13159,0,0,0,0
29116,0,0,0,0
17620,0,0,1,0
27971,1,1,1,1
8166,1,1,1,1
2224,0,0,0,0
24906,1,1,1,1
10340,1,1,1,1
1791,0,0,0,0
26142,0,1,1,0
27053,0,0,0,0
6846,1,1,1,1
23488,0,0,0,0
16078,1,1,1,1
15822,1,1,1,1
9201,1,1,1,1
4020,0,0,0,0
29932,1,0,0,1
16759,1,1,1,1
19244,1,1,1,1
3113,1,1,1,1
9791,1,1,1,1
18806,0,0,0,0
10990,0,0,0,0
1234,1,1,1,1
16369,1,1,1,1
8307,1,1,1,1
22071,1,0,1,1
18702,1,1,1,1
8048,1,1,1,1
15434,1,1,1,1
33473,0,0,0,0
31435,1,1,1,1
27285,1,1,1,1
4790,1,1,1,1
29514,0,1,1,1
7570,0,0,0,0
28926,0,0,0,0
1230,0,0,0,0
13252,0,0,0,0
20144,0,0,0,0
28512,0,0,0,0
7323,1,1,1,1
33162,1,1,1,1
28718,0,1,1,0
10719,0,0,0,0
9485,0,1,1,1
25867,0,0,0,0
3648,1,1,1,1
14936,0,0,0,0
6804,0,0,0,0
31163,1,1,1,1
22827,1,0,1,1
29129,1,1,1,1
10811,0,0,0,0
19765,0,0,0,0
31650,0,0,0,0
2811,0,0,0,0
17951,1,1,1,1
1153,0,0,0,0
18820,0,0,0,0
4731,1,1,1,1
30042,0,0,0,0
21452,1,1,1,1
7385,1,1,1,1
26999,1,1,1,1
1401,1,1,1,1
16559,1,1,1,1
25916,0,0,0,0
8963,1,1,1,1
18156,0,0,0,0
12570,1,1,1,1
15000,0,0,0,0
11107,1,1,1,1
16081,0,0,0,0
6894,0,0,0,0
30082,1,1,1,1
30907,1,1,1,1
26460,0,0,0,0
24168,1,1,1,1
4840,1,0,1,1
24125,1,1,1,1
9259,0,0,0,0
3923,0,0,0,0
20465,1,0,1,1
28595,1,1,1,1
15571,1,1,1,1
32144,0,0,0,0
23388,1,1,1,1
17263,0,0,0,0
23223,0,0,0,0
23965,1,1,1,1
14322,1,1,1,1
24340,0,1,1,0
10474,0,0,0,0
10516,0,0,0,0
20126,0,0,0,0
7626,1,1,1,1
19927,1,1,1,1
31999,1,1,1,1
31415,0,0,0,0
